,claimID,employer,employercity,employerstate,employerzip,gender,hispanic,asian,claim_amount,case_open,valid,invalid,verified_claim,case_close,first_response,formal_investigate,wage_order,total_rec,wage_rec,duration,CLAIM NO,EMPLOYER NAME,EMPLOYER CITY,ST,ZIP,INDUSTRY,INDUSTRY (IF OTHER),SOURCE (URL),NOTES,City,Region
2215,LLVA63104,KIK CUSTOM PRODUCTS,SALEM,VA,24153,male,FALSE,FALSE,904.5,2018-10-26,FALSE,FALSE,0,2018-12-04,FALSE,FALSE,FALSE,0,0,39,LLVA63104,KIK CUSTOM PRODUCTS,SALEM,VA,24153,,,,,SALEM,West Central
2216,LLVA63458,KROGER,SALEM,VA,24153,female,FALSE,FALSE,198.15,2019-01-02,FALSE,FALSE,0,2019-01-02,FALSE,FALSE,FALSE,0,0,0,LLVA63458,KROGER,SALEM,VA,24153,,,,,SALEM,West Central
2217,LLVA63484,BROOKDALE,SALEM,VA,24153,female,FALSE,FALSE,0,2019-01-31,FALSE,FALSE,0,2019-01-31,FALSE,FALSE,FALSE,0,0,0,LLVA63484,BROOKDALE,SALEM,VA,24153,,,,,SALEM,West Central
2218,LLVA59348,INTEGRATIVE CENTERS FOR SCIENCE AND MEDICINE/COLLEGE OF HENRICOPOLIS SCHOOL OF M,MARTINSVILLE,VA,24112,female,FALSE,FALSE,4112.5,2016-03-18,FALSE,FALSE,0,2016-03-18,FALSE,FALSE,FALSE,0,0,0,LLVA59348,INTEGRATIVE CENTERS FOR SCIENCE AND MEDICINE/COLLEGE OF HENRICOPOLIS SCHOOL OF M,MARTINSVILLE,VA,24112,,,,,MARTINSVILLE,Southside
2219,LLVA59365,INTEGRATIVE CENTERS FOR SCIENCE AND MEDICINE,MARTINSVILLE,VA,24112,female,FALSE,FALSE,4462.5,2016-03-22,FALSE,FALSE,0,2016-03-22,FALSE,FALSE,FALSE,0,0,0,LLVA59365,INTEGRATIVE CENTERS FOR SCIENCE AND MEDICINE,MARTINSVILLE,VA,24112,,,,,MARTINSVILLE,Southside
2220,LLVA59366,INTEGRATIVE CENTERS FOR SCIENCE AND MEDICINE,MARTINSVILLE,VA,24112,female,FALSE,FALSE,3333.33,2016-03-22,FALSE,FALSE,0,2016-03-22,FALSE,FALSE,FALSE,0,0,0,LLVA59366,INTEGRATIVE CENTERS FOR SCIENCE AND MEDICINE,MARTINSVILLE,VA,24112,,,,,MARTINSVILLE,Southside
2221,LLVA59392,INTEGRATIVE CENTERS FOR SCIENCE AND MEDICINE,MARTINSVILLE,VA,24112,female,FALSE,FALSE,9999.99,2016-03-28,FALSE,FALSE,0,2016-03-28,FALSE,FALSE,FALSE,0,0,0,LLVA59392,INTEGRATIVE CENTERS FOR SCIENCE AND MEDICINE,MARTINSVILLE,VA,24112,,,,,MARTINSVILLE,Southside
2222,LLVA59394,INTEGRATIVE CENTERS FOR SCIENCE AND MEDICINE,MARTINSVILLE,VA,24112,male,FALSE,FALSE,1671.44,2016-03-28,FALSE,FALSE,0,2016-03-28,FALSE,FALSE,FALSE,0,0,0,LLVA59394,INTEGRATIVE CENTERS FOR SCIENCE AND MEDICINE,MARTINSVILLE,VA,24112,,,,,MARTINSVILLE,Southside
2223,LLVA59643,ICF INTERNATIONAL,MARTINSVILLE,VA,24112,female,FALSE,FALSE,308.75,2016-05-31,TRUE,FALSE,304,2016-06-07,TRUE,FALSE,FALSE,0,0,7,LLVA59643,ICF INTERNATIONAL,MARTINSVILLE,VA,24112,,,,,MARTINSVILLE,Southside
2224,LLVA59803,"KR ENTERPIRSES, INC. DBA JACKSON HEWITT",MARTINSVILLE,VA,24112,male,FALSE,FALSE,200,2016-06-29,FALSE,FALSE,0,2016-06-29,FALSE,FALSE,FALSE,0,0,0,LLVA59803,"KR ENTERPIRSES, INC. DBA JACKSON HEWITT",MARTINSVILLE,VA,24112,,,,,MARTINSVILLE,Southside
2225,LLVA59898,SUSAN CRITZ CATERING,MARTINSVILLE,VA,24112,male,FALSE,FALSE,1986,2016-07-25,FALSE,FALSE,0,2016-07-25,FALSE,FALSE,FALSE,0,0,0,LLVA59898,SUSAN CRITZ CATERING,MARTINSVILLE,VA,24112,,,,,MARTINSVILLE,Southside
2226,LLVA60023,AMERICAN LAWN CARE & PRESSURE WASHER,MARTINSVILLE,VA,24112,male,FALSE,FALSE,99,2016-08-29,FALSE,FALSE,0,2016-09-07,FALSE,FALSE,FALSE,0,0,9,LLVA60023,AMERICAN LAWN CARE & PRESSURE WASHER,MARTINSVILLE,VA,24112,,,,,MARTINSVILLE,Southside
2227,LLVA60178,"DALTON ENTERPRISES ASPHALT PAVING, LLC",MARTINSVILLE,VA,24112,male,FALSE,FALSE,600,2016-10-18,FALSE,FALSE,600,2016-11-15,FALSE,FALSE,FALSE,0,0,28,LLVA60178,"DALTON ENTERPRISES ASPHALT PAVING, LLC",MARTINSVILLE,VA,24112,,,,,MARTINSVILLE,Southside
2228,LLVA60256,RANIA'S ITALIAN RESTAURANT,MARTINSVILLE,VA,24112,female,FALSE,FALSE,9596.32,2016-11-03,FALSE,FALSE,0,2016-11-03,FALSE,FALSE,FALSE,0,0,0,LLVA60256,RANIA'S ITALIAN RESTAURANT,MARTINSVILLE,VA,24112,,,,,MARTINSVILLE,Southside
2229,LLVA60572,RANIAS,MARTINSVILLE,VA,24112,female,FALSE,FALSE,460.08,2017-01-31,FALSE,FALSE,0,2017-02-08,FALSE,FALSE,FALSE,0,0,8,LLVA60572,RANIAS,MARTINSVILLE,VA,24112,,,,,MARTINSVILLE,Southside
2230,LLVA60639,SECURE TRANSPORT,MARTINSVILLE,VA,24112,male,FALSE,FALSE,1000,2017-02-09,FALSE,FALSE,0,2017-02-09,FALSE,FALSE,FALSE,0,0,0,LLVA60639,SECURE TRANSPORT,MARTINSVILLE,VA,24112,,,,,MARTINSVILLE,Southside
2231,LLVA60897,BROCK SERVICES,MARTINSVILLE,VA,24112,male,FALSE,FALSE,40,2017-04-14,TRUE,FALSE,40,2017-04-21,TRUE,FALSE,FALSE,0,0,7,LLVA60897,BROCK SERVICES,MARTINSVILLE,VA,24112,,,,,MARTINSVILLE,Southside
2232,LLVA61375,"KR ENTERPRISES, INC. AND ITS SUCCESSORS",MARTINSVILLE,VA,24112,female,FALSE,FALSE,1300,2017-08-07,TRUE,FALSE,1056.91,2017-12-22,FALSE,FALSE,TRUE,1409.21,1056.91,137,LLVA61375,"KR ENTERPRISES, INC. AND ITS SUCCESSORS",MARTINSVILLE,VA,24112,,,,,MARTINSVILLE,Southside
2233,LLVA61683,SERENDIPITY COFFEE HOUSE AND BISTRO,MARTINSVILLE,VA,24112,female,FALSE,FALSE,428,2017-10-17,FALSE,FALSE,428,2017-12-05,FALSE,FALSE,FALSE,0,0,49,LLVA61683,SERENDIPITY COFFEE HOUSE AND BISTRO,MARTINSVILLE,VA,24112,,,,,MARTINSVILLE,Southside
2234,LLVA62069,KR ENTERPRISES INC,MARTINSVILLE,VA,24112,,FALSE,FALSE,2000,2018-01-11,FALSE,FALSE,0,2018-01-11,FALSE,FALSE,FALSE,0,0,0,LLVA62069,KR ENTERPRISES INC,MARTINSVILLE,VA,24112,,,,,MARTINSVILLE,Southside
2235,LLVA62137,DEPENDABLE HOME HEALTH CARE,MARTINSVILLE,VA,24112,,FALSE,FALSE,34,2018-02-05,FALSE,FALSE,40,2018-03-02,FALSE,FALSE,FALSE,0,0,25,LLVA62137,DEPENDABLE HOME HEALTH CARE,MARTINSVILLE,VA,24112,,,,,MARTINSVILLE,Southside
2236,LLVA62193,ADECCO,MARTINSVILLE,VA,24112,female,FALSE,FALSE,120,2018-02-26,FALSE,FALSE,0,2018-07-05,FALSE,FALSE,FALSE,0,0,129,LLVA62193,ADECCO,MARTINSVILLE,VA,24112,,,,,MARTINSVILLE,Southside
2237,LLVA62297,"KR ENTERPRISES, INC.",MARTINSVILLE,VA,24112,female,FALSE,FALSE,1200,2018-03-12,FALSE,FALSE,661.11,2018-06-13,FALSE,FALSE,FALSE,0,0,93,LLVA62297,"KR ENTERPRISES, INC.",MARTINSVILLE,VA,24112,,,,,MARTINSVILLE,Southside
2238,LLVA62334,HARRY RHETT,MARTINSVILLE,VA,24112,female,FALSE,FALSE,0,2018-03-16,FALSE,FALSE,0,2018-06-13,FALSE,FALSE,FALSE,0,0,89,LLVA62334,HARRY RHETT,MARTINSVILLE,VA,24112,,,,,MARTINSVILLE,Southside
2239,LLVA62525,KR ENTERPRISES INC,MARTINSVILLE,VA,24112,female,FALSE,FALSE,1521.5,2018-05-29,FALSE,FALSE,900.75,2018-07-13,FALSE,FALSE,FALSE,0,0,45,LLVA62525,KR ENTERPRISES INC,MARTINSVILLE,VA,24112,,,,,MARTINSVILLE,Southside
2240,LLVA62753,ADECCO,MARTINSVILLE,VA,24112,female,FALSE,FALSE,120,2018-07-05,FALSE,FALSE,0,2018-08-28,FALSE,FALSE,FALSE,0,0,54,LLVA62753,ADECCO,MARTINSVILLE,VA,24112,,,,,MARTINSVILLE,Southside
2241,LLVA63161,TR SALES,MARTINSVILLE,VA,24112,male,TRUE,FALSE,6000,2018-10-15,FALSE,FALSE,0,2018-10-15,FALSE,FALSE,FALSE,0,0,0,LLVA63161,TR SALES,MARTINSVILLE,VA,24112,,,,,MARTINSVILLE,Southside
2242,LLVA63407,CHILDREN'S MEDICAL CENTER,MARTINSVILLE,VA,24112,female,FALSE,FALSE,339.53,2018-12-12,FALSE,FALSE,0,2018-12-12,FALSE,FALSE,FALSE,0,0,0,LLVA63407,CHILDREN'S MEDICAL CENTER,MARTINSVILLE,VA,24112,,,,,MARTINSVILLE,Southside
2243,LLVA63459,TAYLOR TAX SERVICE/TAYLOR & COMPANY LLC,MARTINSVILLE,VA,24112,male,FALSE,FALSE,800,2019-01-04,FALSE,FALSE,0,2019-01-04,FALSE,FALSE,FALSE,0,0,0,LLVA63459,TAYLOR TAX SERVICE/TAYLOR & COMPANY LLC,MARTINSVILLE,VA,24112,,,,,MARTINSVILLE,Southside
2244,LLVA59409,"UNIVERSITY AMOCO, INC. DBA UNIVERSITY BP",RADFORD,VA,24141,male,FALSE,FALSE,90,2016-04-05,FALSE,FALSE,62.17,2016-05-11,FALSE,FALSE,FALSE,0,0,36,LLVA59409,"UNIVERSITY AMOCO, INC. DBA UNIVERSITY BP",RADFORD,VA,24141,,,,,RADFORD,West Central
2245,LLVA63118,UNITED MUFFLER,RADFORD,VA,24141,male,FALSE,FALSE,1316,2018-10-24,FALSE,FALSE,1316,2019-02-19,FALSE,FALSE,FALSE,0,0,118,LLVA63118,UNITED MUFFLER,RADFORD,VA,24141,,,,,RADFORD,West Central
2246,LLVA59415,THE INDEPENDENT CAPACITY SYSTEM,COLONIAL HEIGHTS,VA,23834,male,FALSE,FALSE,1238.47,2016-04-01,FALSE,FALSE,0,2016-04-01,FALSE,FALSE,FALSE,0,0,0,LLVA59415,THE INDEPENDENT CAPACITY SYSTEM,COLONIAL HEIGHTS,VA,23834,,,,,COLONIAL HEIGHTS,Central
2247,LLVA59424,GENCO,COLONIAL HEIGHTS,VA,23834,female,FALSE,FALSE,864,2016-04-12,FALSE,FALSE,0,2016-04-12,FALSE,FALSE,FALSE,0,0,0,LLVA59424,GENCO,COLONIAL HEIGHTS,VA,23834,,,,,COLONIAL HEIGHTS,Central
2248,LLVA59499,INDEPENDENT CAPACITY SYSTEM,COLONIAL HEIGHTS,VA,23834,female,FALSE,FALSE,975.25,2016-04-22,FALSE,FALSE,0,2016-05-04,FALSE,FALSE,FALSE,0,0,12,LLVA59499,INDEPENDENT CAPACITY SYSTEM,COLONIAL HEIGHTS,VA,23834,,,,,COLONIAL HEIGHTS,Central
2249,LLVA60365,C & M ENTERPRISE,COLONIAL HEIGHTS,VA,23834,male,FALSE,FALSE,174.2,2016-11-28,TRUE,FALSE,124.2,2016-12-06,FALSE,TRUE,FALSE,0,0,8,LLVA60365,C & M ENTERPRISE,COLONIAL HEIGHTS,VA,23834,,,,,COLONIAL HEIGHTS,Central
2250,LLVA60924,COMFORT INN COLONIAL HEIGHTS,COLONIAL HEIGHTS,VA,23834,female,FALSE,FALSE,437.25,2017-04-18,FALSE,FALSE,0,2017-05-08,FALSE,FALSE,FALSE,0,0,20,LLVA60924,COMFORT INN COLONIAL HEIGHTS,COLONIAL HEIGHTS,VA,23834,,,,,COLONIAL HEIGHTS,Central
2251,LLVA61045,BLUE EXPRESS,COLONIAL HEIGHTS,VA,23834,male,FALSE,FALSE,1016.12,2017-05-22,FALSE,FALSE,0,2017-05-22,FALSE,FALSE,FALSE,0,0,0,LLVA61045,BLUE EXPRESS,COLONIAL HEIGHTS,VA,23834,,,,,COLONIAL HEIGHTS,Central
2252,LLVA61056,BLUE EXPRESS INC,COLONIAL HEIGHTS,VA,23834,male,FALSE,FALSE,492.6,2017-05-23,FALSE,FALSE,0,2017-05-23,FALSE,FALSE,FALSE,0,0,0,LLVA61056,BLUE EXPRESS INC,COLONIAL HEIGHTS,VA,23834,,,,,COLONIAL HEIGHTS,Central
2253,LLVA61285,EDIBLE ARRANGEMENTS,COLONIAL HEIGHTS,VA,23834,male,FALSE,FALSE,147.6,2017-07-21,FALSE,FALSE,0,2017-07-21,FALSE,FALSE,FALSE,0,0,0,LLVA61285,EDIBLE ARRANGEMENTS,COLONIAL HEIGHTS,VA,23834,,,,,COLONIAL HEIGHTS,Central
2254,LLVA61341,EDIBLE ARRANGEMENTS,COLONIAL HEIGHTS,VA,23834,male,FALSE,FALSE,178.88,2017-08-01,FALSE,FALSE,0,2017-09-27,FALSE,FALSE,FALSE,0,0,57,LLVA61341,EDIBLE ARRANGEMENTS,COLONIAL HEIGHTS,VA,23834,,,,,COLONIAL HEIGHTS,Central
2255,LLVA61573,GROW & KNOW DAYCARE,COLONIAL HEIGHTS,VA,23834,female,FALSE,FALSE,280.5,2017-09-21,FALSE,FALSE,280.5,2017-11-22,FALSE,FALSE,FALSE,0,0,62,LLVA61573,GROW & KNOW DAYCARE,COLONIAL HEIGHTS,VA,23834,,,,,COLONIAL HEIGHTS,Central
2256,LLVA61606,EDIBLE ARRANGEMENTS,COLONIAL HEIGHTS,VA,23860,female,FALSE,FALSE,272,2017-09-27,FALSE,FALSE,0,2017-09-29,FALSE,FALSE,FALSE,0,0,2,LLVA61606,EDIBLE ARRANGEMENTS,COLONIAL HEIGHTS,VA,23860,,,,,COLONIAL HEIGHTS,Central
2257,LLVA61631,EDIBLE ARRANGEMENTS,COLONIAL HEIGHTS,VA,23834,,FALSE,FALSE,737,2017-10-03,FALSE,FALSE,0,2017-10-03,FALSE,FALSE,FALSE,0,0,0,LLVA61631,EDIBLE ARRANGEMENTS,COLONIAL HEIGHTS,VA,23834,,,,,COLONIAL HEIGHTS,Central
2258,LLVA61689,UNITED SMILES,COLONIAL HEIGHTS,VA,23834,female,TRUE,FALSE,0,2017-10-12,FALSE,FALSE,0,2017-10-12,FALSE,FALSE,FALSE,0,0,0,LLVA61689,UNITED SMILES,COLONIAL HEIGHTS,VA,23834,,,,,COLONIAL HEIGHTS,Central
2259,LLVA62166,VETXPRESS,COLONIAL HEIGHTS,VA,23834,female,FALSE,FALSE,1154.48,2018-02-08,FALSE,FALSE,186.22,2018-08-31,FALSE,FALSE,FALSE,0,0,204,LLVA62166,VETXPRESS,COLONIAL HEIGHTS,VA,23834,,,,,COLONIAL HEIGHTS,Central
2260,LLVA62264,LIBERTY TAX SERVICE,COLONIAL HEIGHTS,VA,23834,male,TRUE,FALSE,225.26,2018-03-08,FALSE,FALSE,225.26,2018-04-30,FALSE,FALSE,FALSE,0,0,53,LLVA62264,LIBERTY TAX SERVICE,COLONIAL HEIGHTS,VA,23834,,,,,COLONIAL HEIGHTS,Central
2261,LLVA62416,PATRICIA GRISWOLD,COLONIAL HEIGHTS,VA,23834,male,TRUE,FALSE,0,2018-04-09,FALSE,FALSE,0,2018-04-30,FALSE,FALSE,FALSE,0,0,21,LLVA62416,PATRICIA GRISWOLD,COLONIAL HEIGHTS,VA,23834,,,,,COLONIAL HEIGHTS,Central
2262,LLVA62993,COLONIAL SHELL,COLONIAL HEIGHTS,VA,23834,female,FALSE,FALSE,463.5,2018-09-17,FALSE,FALSE,346,2018-11-16,FALSE,FALSE,FALSE,0,0,60,LLVA62993,COLONIAL SHELL,COLONIAL HEIGHTS,VA,23834,,,,,COLONIAL HEIGHTS,Central
2263,LLVA59535,"CHARGER LUMBER COMPANY, LLC",WAYNESBORO,VA,22980,female,FALSE,FALSE,307.69,2016-05-04,FALSE,FALSE,0,2016-06-24,FALSE,FALSE,FALSE,0,0,51,LLVA59535,"CHARGER LUMBER COMPANY, LLC",WAYNESBORO,VA,22980,,,,,WAYNESBORO,Southern
2264,LLVA59972,LPS FREIGHT,WAYNESBORO,VA,22980,male,FALSE,FALSE,697,2016-08-10,FALSE,FALSE,0,2016-08-10,FALSE,FALSE,FALSE,0,0,0,LLVA59972,LPS FREIGHT,WAYNESBORO,VA,22980,,,,,WAYNESBORO,Southern
2265,LLVA60283,SHRED-IT,WAYNESBORO,VA,22980,,FALSE,FALSE,1092,2016-11-09,FALSE,FALSE,0,2016-11-09,FALSE,FALSE,FALSE,0,0,0,LLVA60283,SHRED-IT,WAYNESBORO,VA,22980,,,,,WAYNESBORO,Southern
2266,LLVA60354,SHRED-IT,WAYNESBORO,VA,22980,,FALSE,FALSE,1092,2016-11-21,FALSE,FALSE,0,2016-11-21,FALSE,FALSE,FALSE,0,0,0,LLVA60354,SHRED-IT,WAYNESBORO,VA,22980,,,,,WAYNESBORO,Southern
2267,LLVA60799,JASON FIBISH ROOFING,WAYNESBORO,VA,22980,male,FALSE,FALSE,1907.5,2017-03-22,FALSE,FALSE,0,2017-05-16,FALSE,FALSE,FALSE,0,0,55,LLVA60799,JASON FIBISH ROOFING,WAYNESBORO,VA,22980,,,,,WAYNESBORO,Southern
2268,LLVA60847,JASON FIBISH,WAYNESBORO,VA,22980,male,FALSE,FALSE,1907.5,2017-03-27,FALSE,FALSE,0,2017-05-16,FALSE,FALSE,FALSE,0,0,50,LLVA60847,JASON FIBISH,WAYNESBORO,VA,22980,,,,,WAYNESBORO,Southern
2269,LLVA61010,KCW KIRBY VACCUM,WAYNESBORO,VA,22980,female,FALSE,FALSE,0,2017-05-10,FALSE,FALSE,0,2017-05-10,FALSE,FALSE,FALSE,0,0,0,LLVA61010,KCW KIRBY VACCUM,WAYNESBORO,VA,22980,,,,,WAYNESBORO,Southern
2270,LLVA61124,DIVERSIFIED MAINTENANCE,WAYNESBORO,VA,22980,,FALSE,FALSE,136,2017-06-09,FALSE,FALSE,0,2017-06-09,FALSE,FALSE,FALSE,0,0,0,LLVA61124,DIVERSIFIED MAINTENANCE,WAYNESBORO,VA,22980,,,,,WAYNESBORO,Southern
2271,LLVA61305,OBAUGH CHEVORLET BUICK,WAYNESBORO,VA,22980,male,FALSE,FALSE,910.52,2017-07-25,FALSE,FALSE,475.56,2017-08-11,FALSE,FALSE,FALSE,0,0,17,LLVA61305,OBAUGH CHEVORLET BUICK,WAYNESBORO,VA,22980,,,,,WAYNESBORO,Southern
2272,LLVA61353,HERITAGE ON MAIN STREET,WAYNESBORO,VA,24401,female,FALSE,FALSE,60,2017-07-28,FALSE,FALSE,0,2017-07-28,FALSE,FALSE,FALSE,0,0,0,LLVA61353,HERITAGE ON MAIN STREET,WAYNESBORO,VA,24401,,,,,WAYNESBORO,Southern
2273,LLVA61493,AUNTIE ANNE'S,WAYNESBORO,VA,22980,male,FALSE,FALSE,304,2017-08-30,FALSE,FALSE,276.4,2017-09-08,FALSE,FALSE,FALSE,0,0,9,LLVA61493,AUNTIE ANNE'S,WAYNESBORO,VA,22980,,,,,WAYNESBORO,Southern
2274,LLVA61706,FISHBURNE MILITARY SCHOOL,WAYNESBORO,VA,22980,male,FALSE,FALSE,518.4,2017-10-24,FALSE,FALSE,0,2017-10-24,FALSE,FALSE,FALSE,0,0,0,LLVA61706,FISHBURNE MILITARY SCHOOL,WAYNESBORO,VA,22980,,,,,WAYNESBORO,Southern
2275,LLVA62259,HERMAN AWKARD,WAYNESBORO,VA,22980,male,FALSE,FALSE,0,2018-02-26,FALSE,FALSE,0,2018-04-09,FALSE,FALSE,FALSE,0,0,42,LLVA62259,HERMAN AWKARD,WAYNESBORO,VA,22980,,,,,WAYNESBORO,Southern
2276,LLVA62270,SHENANDOAH TAX SERVICE LLC,WAYNESBORO,VA,22980,female,FALSE,FALSE,210,2018-03-05,FALSE,FALSE,110,2018-03-30,FALSE,FALSE,FALSE,0,0,25,LLVA62270,SHENANDOAH TAX SERVICE LLC,WAYNESBORO,VA,22980,,,,,WAYNESBORO,Southern
2277,LLVA62847,JAKE'S BAR AND GRILL,WAYNESBORO,VA,22980,male,FALSE,FALSE,548,2018-08-09,FALSE,FALSE,422.48,2018-08-23,FALSE,FALSE,FALSE,0,0,14,LLVA62847,JAKE'S BAR AND GRILL,WAYNESBORO,VA,22980,,,,,WAYNESBORO,Southern
2278,LLVA62865,MILG TRANSPORT LLC,WAYNESBORO,VA,22980,male,FALSE,FALSE,1454.92,2018-07-31,FALSE,FALSE,0,2018-07-31,FALSE,FALSE,FALSE,0,0,0,LLVA62865,MILG TRANSPORT LLC,WAYNESBORO,VA,22980,,,,,WAYNESBORO,Southern
2279,LLVA63185,NORMA MILLER LEE,WAYNESBORO,VA,22980,female,FALSE,FALSE,192,2018-10-19,FALSE,FALSE,0,2018-10-19,FALSE,FALSE,FALSE,0,0,0,LLVA63185,NORMA MILLER LEE,WAYNESBORO,VA,22980,,,,,WAYNESBORO,Southern
2280,LLVA59539,XANITOS,HOPEWELL,VA,23860,male,FALSE,FALSE,6000,2016-04-27,FALSE,FALSE,0,2016-04-27,FALSE,FALSE,FALSE,0,0,0,LLVA59539,XANITOS,HOPEWELL,VA,23860,,,,,HOPEWELL,Central
2281,LLVA59714,IN & OUT OAKLAWN BLVD,HOPEWELL,VA,23860,female,FALSE,FALSE,496,2016-06-13,TRUE,FALSE,576,2016-08-01,FALSE,TRUE,FALSE,0,0,49,LLVA59714,IN & OUT OAKLAWN BLVD,HOPEWELL,VA,23860,,,,,HOPEWELL,Central
2282,LLVA61238,TRI TECH SERVICES,HOPEWELL,VA,23860,male,FALSE,FALSE,0,2017-07-06,FALSE,FALSE,0,2017-07-06,FALSE,FALSE,FALSE,0,0,0,LLVA61238,TRI TECH SERVICES,HOPEWELL,VA,23860,,,,,HOPEWELL,Central
2283,LLVA61312,TRI TECH SERVICES,HOPEWELL,VA,23860,male,FALSE,FALSE,363,2017-07-25,FALSE,FALSE,0,2017-07-25,FALSE,FALSE,FALSE,0,0,0,LLVA61312,TRI TECH SERVICES,HOPEWELL,VA,23860,,,,,HOPEWELL,Central
2284,LLVA61373,TRITECH SERVICES,HOPEWELL,VA,23860,male,FALSE,FALSE,565,2017-08-01,FALSE,FALSE,0,2017-08-01,FALSE,FALSE,FALSE,0,0,0,LLVA61373,TRITECH SERVICES,HOPEWELL,VA,23860,,,,,HOPEWELL,Central
2285,LLVA61468,LIVE LOVE LEARN,HOPEWELL,VA,23800,,FALSE,FALSE,0,2017-08-23,FALSE,FALSE,0,2017-08-23,FALSE,FALSE,FALSE,0,0,0,LLVA61468,LIVE LOVE LEARN,HOPEWELL,VA,23800,,,,,HOPEWELL,Central
2286,LLVA61582,TRITECH SERVICES,HOPEWELL,VA,23860,male,FALSE,FALSE,565,2017-09-21,FALSE,FALSE,0,2017-10-17,FALSE,FALSE,FALSE,0,0,26,LLVA61582,TRITECH SERVICES,HOPEWELL,VA,23860,,,,,HOPEWELL,Central
2287,LLVA61596,LIVE LOVE & LEARN,HOPEWELL,VA,23860,,FALSE,FALSE,632,2017-09-21,FALSE,FALSE,0,2017-09-21,FALSE,FALSE,FALSE,0,0,0,LLVA61596,LIVE LOVE & LEARN,HOPEWELL,VA,23860,,,,,HOPEWELL,Central
2288,LLVA62102,DENNY'S,HOPEWELL,VA,23860,male,FALSE,FALSE,0,2018-01-23,FALSE,FALSE,0,2018-01-23,FALSE,FALSE,FALSE,0,0,0,LLVA62102,DENNY'S,HOPEWELL,VA,23860,,,,,HOPEWELL,Central
2289,LLVA62396,TONYA MARIE MCCLELLAN,HOPEWELL,VA,23860,,FALSE,FALSE,50,2018-04-04,FALSE,FALSE,0,2018-04-04,FALSE,FALSE,FALSE,0,0,0,LLVA62396,TONYA MARIE MCCLELLAN,HOPEWELL,VA,23860,,,,,HOPEWELL,Central
2290,LLVA62966,TRY TECH SERVICES,HOPEWELL,VA,23860,male,FALSE,FALSE,391,2018-08-15,FALSE,FALSE,0,2018-08-15,FALSE,FALSE,FALSE,0,0,0,LLVA62966,TRY TECH SERVICES,HOPEWELL,VA,23860,,,,,HOPEWELL,Central
2291,LLVA59660,COMPUTER CABLING & TELEPHONE SERVICES INC.,HARRISONBURG,VA,22801,male,FALSE,FALSE,0,2016-05-26,FALSE,FALSE,0,2016-05-26,FALSE,FALSE,FALSE,0,0,0,LLVA59660,COMPUTER CABLING & TELEPHONE SERVICES INC.,HARRISONBURG,VA,22801,,,,,HARRISONBURG,Southern
2292,LLVA59685,COMPUTER CABLING & TELEPHONE SERVICES,HARRISONBURG,VA,22801,male,FALSE,FALSE,0,2016-06-01,FALSE,FALSE,0,2016-06-01,FALSE,FALSE,FALSE,0,0,0,LLVA59685,COMPUTER CABLING & TELEPHONE SERVICES,HARRISONBURG,VA,22801,,,,,HARRISONBURG,Southern
2293,LLVA59719,COMPUTER CABLING & TELEPHONE SERVICES,HARRISONBURG,VA,22801,male,FALSE,FALSE,8000,2016-06-09,FALSE,FALSE,0,2016-06-09,FALSE,FALSE,FALSE,0,0,0,LLVA59719,COMPUTER CABLING & TELEPHONE SERVICES,HARRISONBURG,VA,22801,,,,,HARRISONBURG,Southern
2294,LLVA59919,SHENANDOAH VALLEY ORGANIC,HARRISONBURG,VA,22801,male,FALSE,FALSE,1534.27,2016-07-27,FALSE,FALSE,0,2016-07-27,FALSE,FALSE,FALSE,0,0,0,LLVA59919,SHENANDOAH VALLEY ORGANIC,HARRISONBURG,VA,22801,,,,,HARRISONBURG,Southern
2295,LLVA60014,ASSOCIATION & PROPERTY MANAGEMENT SERVICES LLC,HARRISONBURG,VA,22801,female,FALSE,FALSE,769.23,2016-08-23,TRUE,FALSE,759.07,2016-08-31,TRUE,FALSE,FALSE,0,0,8,LLVA60014,ASSOCIATION & PROPERTY MANAGEMENT SERVICES LLC,HARRISONBURG,VA,22801,,,,,HARRISONBURG,Southern
2296,LLVA61629,DAYS INN,HARRISONBURG,VA,22801,female,FALSE,FALSE,913,2017-10-16,FALSE,FALSE,0,2017-10-16,FALSE,FALSE,FALSE,0,0,0,LLVA61629,DAYS INN,HARRISONBURG,VA,22801,,,,,HARRISONBURG,Southern
2297,LLVA61742,F.Y.E.,HARRISONBURG,VA,22801,male,FALSE,FALSE,193.51,2017-10-25,FALSE,FALSE,0,2017-10-25,FALSE,FALSE,FALSE,0,0,0,LLVA61742,F.Y.E.,HARRISONBURG,VA,22801,,,,,HARRISONBURG,Southern
2298,LLVA62197,HBURG SPORTS BAR AND GRILL,HARRISONBURG,VA,22801,female,FALSE,FALSE,163.29,2018-03-05,FALSE,FALSE,93.29,2018-04-02,FALSE,FALSE,FALSE,0,0,28,LLVA62197,HBURG SPORTS BAR AND GRILL,HARRISONBURG,VA,22801,,,,,HARRISONBURG,Southern
2299,LLVA62212,JOE BOWMAN AUTO PLAZA,HARRISONBURG,VA,22801,male,FALSE,FALSE,300,2018-02-22,FALSE,FALSE,407.31,2018-03-20,FALSE,FALSE,FALSE,0,0,26,LLVA62212,JOE BOWMAN AUTO PLAZA,HARRISONBURG,VA,22801,,,,,HARRISONBURG,Southern
