CLAIM NO,COMPLAINT,ROUTINE,EMPLOYER NAME,EMPLOYER CITY,ST,ZIP,gender,hispanic,asian,CLAIM AMT,CASE OPEN/RE-OPEN,CLAIM RECEIVED,Valid,Informal Resolution,Bankrupt,Invalid,Fringe Benefits,Independent Agent,Subcontractor,False Claim,Other,CLAIM INVAL OTHER DESCRIPTION,Claim Validity,Employer left State,Employer Cannot be Located,Complainant Cannot be Located,Complainant Dropped Claim,Paid Prior to Investigation,Business is Closed,Other_1,CLAIM UNDETERMINED OTHER DESCRIPTION,VERIFIED CLAIM AMT,CASE CLOSE/RECLOSE DATE,Employer Contested Valid Determination,1st Response Investigation,Formal Investigation,Request Settlement Conference,Request Informal Fact Finding,Request Formal Fact Finding,Wage Order,Informal Conference,Civil Action for Wages/Penalties,Other_2,OTHER DISPOSITION DESCRIPTION,CASE CLOSED for the REPRESENTATIVE,JUDGMENT,DISMISSED,NON-SUITED,JUDGMENT_1,DISMISSED_1,NON-SUITED_1,CIVCOURTDTE FOR WAGES/PENALTY,TOT AMT,WAGE AMT,INTEREST AMT,ATTY FEES,DATE FOR WAGES,WAGES APPEALED,WAGES APPEAL CIRCUIT COURT DATE,ASSESSED,AMT,ATTY FEES_1,ASSESSED DATE,TOTAL CMP AMT,CMP APPEALED,CMP APPEAL CIRCUIT COURT DATE,FINES & COURT COSTS,TOTAL WAGES,TOTAL INTEREST AMT,TOT WAGES & INTEREST,GARNISHED AMT,JUDGMENT WAGE AMT,JUDGEMENT PENALTY AMT,DOCKETED/SENT FOR COLLECTION DATE,ACTION TAKEN,COURT DATE,CONVICTED - DISPOSITION,DISMISSED - DISPOSITION,NOL Prossed,CONFINEMENT,SUSPENSION,BOTH - C&F,JUDGMENT_2,DISMISSED_2,NON-SUITED_2,JUDGMENT_3,DISMISSED_3,NON-SUITED_3
LLVA63236,X,NA,SOUTHSIDE OFFICE SUPPLY,SOUTH HILL,VA,23970,female,FALSE,FALSE,"$3,685.68",16-Nov-18,22-Oct-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$3,685.68",25-Feb-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,"$3,685.68",$0.00,"$3,685.68",$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63238,X,NA,TOUCHTEL COMMUNICATIONS/SPRINT,FRONT ROYAL,VA,22630,female,TRUE,FALSE,$206.68,7-Nov-18,23-Oct-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,X,NA,NA,NA,$0.00,9-Nov-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63239,X,NA,GNC,PITTSBURGH,PA,15222,female,FALSE,FALSE,$206.00,7-Nov-18,23-Oct-18,NA,NA,NA,X,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$0.00,19-Dec-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63240,X,NA,IMPACT SERVICES INC,RICHMOND,VA,23222,male,TRUE,FALSE,"$1,076.88",9-Nov-18,23-Oct-18,NA,NA,NA,X,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$0.00,27-Nov-18,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,27-Nov-18,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63241,X,NA,VILLAGE CONCRETE INC,MANASSAS,VA,20109,male,TRUE,FALSE,$880.00,14-Nov-18,16-Oct-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$950.40,4-Dec-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$950.40,$0.00,$950.40,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63242,X,NA,WARDELL'S LANDSCAPING & TREE SERVICE,WILLIAMSBURG,VA,23185,male,FALSE,FALSE,"$3,490.00",2-Nov-18,23-Oct-18,NA,NA,NA,X,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$0.00,2-Nov-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-Nov-18,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63243,X,NA,VIRGINIA HEALTHCARE SERVICES,ANNADALE,VA,22003,female,FALSE,FALSE,"$1,530.00",2-Nov-18,23-Oct-18,NA,NA,NA,X,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$0.00,2-Nov-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-Nov-18,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63244,X,NA,COZY HOME CARE OF VIRGINIA INC,VIRGINIA BEACH,VA,23454,NA,FALSE,FALSE,$0.00,2-Nov-18,23-Oct-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,NO CLAIM AMOUNT,$0.00,2-Nov-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-Nov-18,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63245,X,NA,CREW MOBILE HOME SALES & TRANSPORT,MCKENNEY,VA,23872,male,FALSE,FALSE,$675.00,2-Nov-18,22-Oct-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,WRITTEN EMPLOYMENT AGREEMENT,$0.00,2-Nov-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-Nov-18,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63246,X,NA,KRISTIN MULLAH ALLSTATE INSURANCE,ASHBRUN,VA,20147,female,FALSE,FALSE,"$3,212.00",2-Nov-18,17-Oct-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,WRITTEN AGREEMENT,$0.00,2-Nov-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-Nov-18,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63247,X,NA,CAULDWELL MINTON CPA'S,VIRGINIA BEACH,VA,23462,female,FALSE,FALSE,"$1,729.57",2-Nov-18,17-Oct-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,X,NA,NA,$0.00,2-Nov-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-Nov-18,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63248,X,NA,CENTRAL VIRGINIA HEALTHCARE ASSOCIATION LLC,DANVILLE,VA,24540,NA,FALSE,FALSE,"$35,895.39",2-Nov-18,17-Oct-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,PARTNER IN COMPANY,$0.00,2-Nov-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-Nov-18,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63249,X,NA,CALMSOURCE LLC,VIRGINIA BEACH,VA,23452,male,FALSE,FALSE,"$2,700.00",2-Nov-18,18-Oct-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,WRITTEN EMPLOYMENT AGREEMENT,$0.00,2-Nov-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-Nov-18,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63250,X,NA,FCI INC,CHANTILLY,VA,20151,NA,FALSE,TRUE,"$6,874.99",2-Nov-18,18-Oct-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,X,NA,NA,$0.00,2-Nov-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-Nov-18,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63251,X,NA,ASSOCIATES BUILDING MAINTENANCE CO. INC.,NORFOLK,VA,23504,female,FALSE,FALSE,$0.00,2-Nov-18,22-Oct-18,NA,NA,NA,X,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$0.00,2-Nov-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-Nov-18,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63252,X,NA,GREENBRIER OBSTETRICS AND GYNECOLOGY,CHESAPEAKE,VA,23320,female,FALSE,FALSE,"$1,807.13",2-Nov-18,22-Oct-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,INCOMPLETE CLAIM,$0.00,2-Nov-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-Nov-18,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63253,X,NA,GREENBRIER OBSTETRICS AND GYNECOLOGY,CHESAPEAKE,VA,23320,female,FALSE,FALSE,"$1,754.54",2-Nov-18,22-Oct-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,WRITTEN EMPLOYMENT AGREEMENT,$0.00,2-Nov-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-Nov-18,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63254,X,NA,GLOBAL LOGISTICS GROUP LLC,STAFFORD,VA,22556,female,FALSE,FALSE,"$3,000.00",2-Nov-18,22-Oct-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,FILED COURT CASE,$0.00,2-Nov-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-Nov-18,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63255,X,NA,PROJECT MANAGEMENT SOLUTIONS GROUP,PASCAGULA,MS,39567,male,FALSE,FALSE,$300.00,2-Nov-18,23-Oct-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,COURT CASE FILED,$0.00,2-Nov-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-Nov-18,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63256,X,NA,DREAMS OVER AMERICA INC.,FORT WASHINGTON,MD,20744,male,FALSE,FALSE,"$1,560.00",2-Nov-18,23-Oct-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,INCOMPLETE CLAIM,$0.00,2-Nov-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-Nov-18,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63257,X,NA,YOUTH DEVELOPMENT COUNSELING AGENCY,RICHMOND,VA,23223,NA,FALSE,FALSE,"$2,100.00",2-Nov-18,23-Oct-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,WRITTEN AGREEMENT,$0.00,2-Nov-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-Nov-18,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63258,X,NA,ICARE HOMECARE,FREDERICKSBURG,VA,22408,female,FALSE,FALSE,$192.00,26-Oct-18,7-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,$0.00,14-Dec-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63259,X,NA,MM GUNTER & SON,VIRGINIA BEACH,VA,23454,male,FALSE,FALSE,"$1,100.00",29-Nov-18,24-Oct-18,NA,NA,NA,X,NA,NA,NA,NA,X,CLAIMANT HAS NO DOCUMENTATION OF TIME WORKED.,NA,NA,NA,NA,NA,NA,NA,NA,NA,$0.00,7-Jan-19,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,7-Jan-19,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63260,X,NA,GROUNDS GUYS/LANDSCAPE PLUS,VIRGINIA BEACH,VA,23462,male,FALSE,FALSE,$505.00,26-Nov-18,24-Oct-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$545.40,13-Dec-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$545.40,$0.00,$545.40,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63261,X,NA,INDUSTRIAL CONTROL SPECIALITIES,PRINCE GEORGE,VA,23875,male,FALSE,FALSE,$860.00,16-Nov-18,24-Oct-18,NA,NA,NA,X,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$0.00,3-Dec-18,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,3-Dec-18,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63262,X,NA,TIDEWATER SKIN CARE & PATHOLOGY,VIRGINIA BEACH,VA,NA,female,FALSE,FALSE,"$1,098.80",6-Dec-18,24-Oct-18,NA,NA,NA,X,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$0.00,14-Dec-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,14-Dec-18,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63263,X,NA,SENORA ANGELS HEALTHCARE,CHESAPEAKE,VA,23320,female,FALSE,FALSE,"$1,222.80",6-Dec-18,24-Oct-18,NA,NA,NA,X,NA,NA,NA,NA,X,DOCUMENTATION INDICATES CLAIMANT HAS BEEN PAID.,NA,NA,NA,NA,NA,NA,NA,NA,NA,$0.00,17-Jan-19,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,17-Jan-19,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63264,X,NA,SENORA ANGELS HOME HEALTH AND SERVICES,CHESAPEAKE,VA,23320,female,FALSE,FALSE,$864.00,6-Dec-18,24-Oct-18,NA,NA,NA,X,NA,NA,NA,NA,X,RECEIVED DOCUMENTATION INDICATES CLAIMANT WAS PAID.,NA,NA,NA,NA,NA,NA,NA,NA,NA,$0.00,17-Jan-19,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,17-Jan-19,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63265,X,NA,LATITUDE SEAFOOD COMPANY LLC,MIDLOTHIAN,VA,23113,male,FALSE,FALSE,$660.00,16-Nov-18,26-Oct-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$269.30,4-Jan-19,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,4-Jan-19,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$269.30,$0.00,$269.30,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63266,X,NA,MANOR CARE OF VIRGINIA,RICHMOND,VA,23222,NA,FALSE,FALSE,$477.66,5-Nov-18,26-Oct-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,WRITTEN AGREEMENT,$0.00,5-Nov-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-Nov-18,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63267,X,NA,PEACE HAVEN HOMECARE/CEASER INVESTMENTS LLC,CHATHAM,VA,24531,NA,FALSE,FALSE,$185.00,5-Nov-18,26-Oct-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,WRITTEN EMPLOYMENT AGREEMENT,$0.00,5-Nov-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-Nov-18,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63268,X,NA,FCI ENTERPRISES LLC,CHANTILLY,VA,22030,male,FALSE,FALSE,"$7,663.93",5-Nov-18,26-Oct-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,NO JURISDICTION,$0.00,5-Nov-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-Nov-18,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63269,X,NA,FRANK WILLIAMS,MIDLOTHIAN,VA,23112,male,FALSE,FALSE,$87.33,5-Nov-18,25-Oct-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,X,NA,NA,$0.00,5-Nov-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-Nov-18,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63270,X,NA,FCI ENTERPRISES LLC,CHANTILLY,VA,20151,male,FALSE,FALSE,"$8,875.00",5-Nov-18,24-Oct-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,NO JURSIDICTION,$0.00,5-Nov-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-Nov-18,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63271,X,NA,LLSNIA,WASHINGTON,DC,20005,male,FALSE,FALSE,$200.00,5-Nov-18,24-Oct-18,NA,NA,NA,X,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$0.00,5-Nov-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-Nov-18,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA63272,X,NA,CUBAN BURGER,HARRISONBURG,VA,22801,female,FALSE,FALSE,$610.00,6-Nov-18,24-Oct-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,COURT CASE FILED,$0.00,6-Nov-18,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,6-Nov-18,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
